,ard,time
6657,"1.7048,2.2052,3
",67.5649998188
6658,"1.8137,2.3226,3
",67.5749998093
6659,"1.9228,2.4404,3
",67.5849997997
6660,"2.0333,2.5631,3
",67.5949997902
6661,"2.1483,2.6908,3
",67.6050000191
6662,"2.2695,2.8210,3
",67.6150000095
6663,"2.3954,2.9441,3
",67.625
6664,"2.5180,3.0697,3
",67.6349999905
6665,"2.5812,3.1313,3
",67.6449999809
6666,"2.5425,3.0697,3
",67.6549999714
6667,"2.4597,2.9562,3
",67.6649999619
6668,"2.4261,2.8979,3
",67.6749999523
6669,"2.4690,2.9316,3
",67.6849999428
6670,"2.5457,3.0177,3
",67.6949999332
6671,"2.5812,3.0622,3
",67.7049999237
6672,"2.5380,3.0393,3
",67.7149999142
6673,"2.4643,2.9778,3
",67.7249999046
6674,"2.4306,2.9487,3
",67.7349998951
6675,"2.4583,2.9716,3
",67.7449998856
6676,"2.4674,2.9683,3
",67.754999876
6677,"2.2726,2.7415,3
",67.7649998665
6678,"1.9839,2.4578,3
",67.7749998569
6679,"1.6986,2.1860,3
",67.7849998474
6680,"1.4639,1.9801,3
",67.7949998379
6681,"1.3242,1.8775,3
",67.8049998283
6682,"1.2784,1.8529,3
",67.8149998188
6683,"1.2816,1.8532,3
",67.8249998093
6684,"1.2996,1.8531,3
",67.8349997997
6685,"1.3072,1.8437,3
",67.8449997902
6686,"1.3075,1.8147,3
",67.8550000191
6687,"1.2891,1.7854,3
",67.8650000095
6688,"1.2708,1.7579,3
",67.875
6689,"1.2538,1.7392,3
",67.8849999905
6690,"1.2401,1.7320,3
",67.8949999809
6691,"1.2355,1.7289,3
",67.9049999714
6692,"1.2338,1.7258,3
",67.9149999619
6693,"1.2338,1.7239,3
",67.9249999523
6694,"1.2338,1.7214,3
",67.9349999428
6695,"1.2306,1.7166,3
",67.9449999332
6696,"1.2263,1.7106,3
",67.9549999237
6697,"0.9056,1.4186,3
",67.9649999142
6698,"0.5786,1.1441,3
",67.9749999046
6699,"0.1628,0.8680,3
",67.9849998951
6700,"0.0309,0.7915,3
",67.9949998856
6701,"0.2181,0.9745,3
",68.004999876
6702,"0.4792,1.1500,3
",68.0149998665
6703,"0.6599,1.2647,3
",68.0249998569
6704,"0.8071,1.3719,3
",68.0349998474
6705,"0.9132,1.4525,3
",68.0449998379
6706,"1.0434,1.5741,3
",68.0549998283
6707,"1.1232,1.6488,3
",68.0649998188
6708,"1.2463,1.7566,3
",68.0749998093
6709,"1.3612,1.8653,3
",68.0849997997
6710,"1.4715,1.9774,3
",68.0949997902
6711,"1.5820,2.0924,3
",68.1050000191
6712,"1.6942,2.2060,3
",68.1150000095
6713,"1.8043,2.3193,3
",68.125
6714,"1.9135,2.4391,3
",68.1349999905
6715,"2.0225,2.5589,3
",68.1449999809
6716,"2.1389,2.6862,3
",68.1549999714
6717,"2.2588,2.8181,3
",68.1649999619
6718,"2.3829,2.9379,3
",68.1749999523
6719,"2.5058,3.0622,3
",68.1849999428
6720,"2.5763,3.1299,3
",68.1949999332
6721,"2.5504,3.0744,3
",68.2049999237
6722,"2.4721,2.9608,3
",68.2149999142
6723,"2.4321,2.8946,3
",68.2249999046
6724,"2.4658,2.9303,2
",68.2349998951
6725,"2.5381,3.0010,2
",68.2449998856
6726,"2.5762,3.0498,2
",68.254999876
6727,"2.5654,3.0530,2
",68.2649998665
6728,"2.5163,3.0144,2
",68.2749998569
6729,"2.4735,2.9775,2
",68.2849998474
6730,"2.4630,2.9624,2
",68.2949998379
6731,"2.4245,2.9100,2
",68.3049998283
6732,"2.2174,2.6895,2
",68.3149998188
6733,"1.9336,2.4162,2
",68.3249998093
6734,"1.6589,2.1630,2
",68.3349997997
6735,"1.4453,1.9759,2
",68.3449997902
6736,"1.3261,1.8850,2
",68.3550000191
6737,"1.2843,1.8623,2
",68.3650000095
6738,"1.2875,1.8606,2
",68.375
6739,"1.3042,1.8561,2
",68.3849999905
6740,"1.3088,1.8376,2
",68.3949999809
6741,"1.3045,1.8101,2
",68.4049999714
6742,"1.2875,1.7807,2
",68.4149999619
6743,"1.2692,1.7582,2
",68.4249999523
6744,"1.2522,1.7418,2
",68.4349999428
6745,"1.2397,1.7363,2
",68.4449999332
6746,"1.2339,1.7319,2
",68.4549999237
6747,"1.2325,1.7258,2
",68.4649999142
6748,"1.2309,1.7229,2
",68.4749999046
6749,"1.2306,1.7196,2
",68.4849998951
6750,"1.2308,1.7150,2
",68.4949998856
6751,"1.2263,1.7118,2
",68.504999876
6752,"1.0130,1.4848,2
",68.5149998665
6753,"0.6844,1.1982,2
",68.5249998569
6754,"0.2472,0.8909,2
",68.5349998474
6755,"0.0541,0.7577,2
",68.5449998379
